"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-05-11 ~ 2025-05-10"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"9192","서울특별시 마포구 공덕동","16-10","0016","0010","에스테반 오피스텔","21.9100","202407","29","14,000","15","개인","개인","2017","만리재로7길 2-3","-","중개거래","서울 마포구, 서울 서대문구"
"9193","서울특별시 서대문구 대현동","37-32","0037","0032","영타운 지웰 에스테이트","20.2700","202407","29","10,000","2","개인","개인","2017","이화여대5길 35","-","직거래","-"
"9194","서울특별시 양천구 목동","909-4","0909","0004","향도 드림네스트","26.0000","202407","29","16,800","5","개인","개인","2004","목동동로 437","-","중개거래","서울 양천구"
"9195","서울특별시 마포구 도화동","556","0556","0000","에스케이허브그린","46.9900","202407","29","36,500","7","개인","법인","2005","마포대로 73","-","중개거래","서울 마포구"
"9196","서울특별시 영등포구 문래동3가","55-4","0055","0004","문래동메가트리움","99.5300","202407","29","106,500","19","개인","개인","2004","문래로26길 6","-","중개거래","서울 영등포구"
"9197","서울특별시 강남구 대치동","943-24","0943","0024","신안메트로칸","27.4500","202407","29","23,900","9","개인","개인","2004","테헤란로88길 10","-","중개거래","서울 강남구"
"9198","서울특별시 동대문구 용두동","236-4","0236","0004","신설동역대우아이빌","27.6310","202407","29","13,000","6","개인","개인","2004","왕산로 52","-","중개거래","서울 동대문구"
"9199","서울특별시 은평구 진관동","65","0065","0000","은평뉴타운엘크루","59.2600","202407","29","45,000","14","개인","개인","2017","진관3로 21","-","직거래","-"
"9200","서울특별시 양천구 신정동","318-6","0318","0006","동문비젼오피스텔","41.4000","202407","29","22,000","14","개인","개인","1999","목동서로 287","-","중개거래","서울 양천구"
"9201","서울특별시 강남구 역삼동","825-20","0825","0020","강남역 센트럴 푸르지오 시티","24.6100","202407","29","30,000","4","개인","개인","2015"," ","-","중개거래","서울 강남구"
"9202","서울특별시 강남구 역삼동","708-26","0708","0026","에스케이허브 오피스텔","37.3600","202407","29","39,500","15","개인","개인","2004","선릉로 431","20240924","중개거래","서울 강남구"
"9203","서울특별시 송파구 방이동","46-2","0046","0002","사보이시티잠실","23.3016","202407","29","31,700","11","개인","개인","2021","오금로11길 45","-","중개거래","서울 송파구"
"9204","서울특별시 송파구 가락동","77-4","0077","0004","송파KCC웰츠타워","39.4900","202407","29","23,800","3","개인","개인","2011","송파대로28길 43","-","중개거래","서울 송파구"
"9205","서울특별시 금천구 가산동","776","0776","0000","가산대명벨리온","16.6100","202407","29","11,000","6","개인","개인","2017","가산디지털2로 127-33","-","중개거래","서울 금천구"
"9206","서울특별시 송파구 석촌동","24-14","0024","0014","석촌호수 나인파크 B","19.3400","202407","29","27,000","14","개인","개인","2017"," ","-","중개거래","서울 광진구, 서울 송파구"
"9207","서울특별시 서초구 서초동","1588-8","1588","0008","(1588-8)","23.7600","202407","29","13,900","6","개인","개인","1991","효령로55길 15","-","중개거래","서울 서초구"
"9208","서울특별시 강동구 천호동","452-5","0452","0005","엘림스퀘어","20.6400","202407","29","18,000","3","개인","기타","2018","천호대로161길 15","-","직거래","-"
"9209","서울특별시 마포구 합정동","473","0473","0000","마포 한강 2차 푸르지오","23.4300","202407","29","29,500","21","개인","개인","2016","월드컵로3길 14","-","중개거래","경남 창원시 성산구, 서울 마포구"
"9210","서울특별시 영등포구 양평동3가","56","0056","0000","에버하임","31.6600","202407","29","40,500","14","개인","개인","2021","선유로35길 25-1","-","중개거래","서울 관악구, 서울 영등포구"
"9211","서울특별시 송파구 문정동","624","0624","0000","송파 아이파크","25.8700","202407","29","21,220","3","개인","개인","2015","법원로 55","-","직거래","-"
"9212","서울특별시 송파구 문정동","624","0624","0000","송파 아이파크","49.7000","202407","29","55,200","4","법인","개인","2015","법원로 55","-","직거래","-"
"9213","서울특별시 구로구 신도림동","433-24","0433","0024","힐스테이트 신도림역 센트럴","29.9900","202407","29","37,942","11","개인","법인","2023","경인로 625","-","중개거래","서울 구로구"
"9214","서울특별시 강북구 번동","448-2","0448","0002","북한산드림캐슬","24.0900","202407","29","8,550","7","개인","개인","2003","덕릉로 99","-","중개거래","서울 강북구"
"9215","서울특별시 관악구 봉천동","867-12","0867","0012","봉천동 867-12 공동주택 (대호아이피개발주식회사)","20.0600","202407","29","15,000","2","개인","개인","2013","남부순환로218길 37","-","중개거래","서울 관악구"
"9216","서울특별시 도봉구 창동","338","0338","0000","창동신원리베르텔","33.2700","202407","28","14,400","8","개인","개인","2003","노해로 341","-","중개거래","서울 도봉구"
"9217","서울특별시 금천구 독산동","1156","1156","0000","금천 롯데캐슬 골드파크 4차","24.2100","202407","28","17,000","14","개인","개인","2019","시흥대로 315","-","중개거래","서울 금천구"
"9218","서울특별시 강서구 마곡동","773-3","0773","0003","힐스테이트에코동익","24.5700","202407","27","19,500","14","개인","개인","2017"," ","-","중개거래","서울 강서구"
"9219","서울특별시 송파구 방이동","22-5","0022","0005","잠실리시온","43.0500","202407","27","37,000","22","개인","개인","2004","오금로 87","-","중개거래","서울 송파구"
"9220","서울특별시 서대문구 대현동","104-5","0104","0005","신촌푸르지오시티","27.6550","202407","27","22,700","13","개인","개인","2014","신촌역로 7","-","중개거래","서울 서대문구"
"9221","서울특별시 서대문구 대현동","37-32","0037","0032","영타운 지웰 에스테이트","20.2700","202407","27","19,500","10","개인","개인","2017","이화여대5길 35","-","중개거래","서울 서대문구"
"9222","서울특별시 마포구 도화동","571","0571","0000","나눔빌딩","26.2500","202407","27","22,500","7","개인","개인","2015","도화길 43","-","중개거래","서울 마포구"
"9223","서울특별시 동작구 신대방동","719","0719","0000","동작상떼빌","38.0700","202407","27","26,000","19","법인","개인","2006","신대방1가길 38","-","중개거래","서울 동작구"
"9224","서울특별시 마포구 성산동","593-5","0593","0005","상암미르웰한올림","16.3600","202407","27","16,600","9","개인","개인","2018","모래내로3길 11","-","중개거래","서울 마포구"
"9225","서울특별시 강남구 역삼동","719-24","0719","0024","역삼역센트럴푸르지오시티","17.5730","202407","27","22,000","14","개인","법인","2019","언주로85길 32","-","중개거래","서울 강남구"
"9226","서울특별시 강남구 역삼동","832-16","0832","0016","BIEL 106","21.3945","202407","27","27,000","3","개인","개인","2018","역삼로 106","-","중개거래","서울 강남구"
"9227","서울특별시 강남구 역삼동","824-25","0824","0025","대우디오빌플러스","38.9600","202407","27","27,000","5","개인","개인","2004","강남대로84길 33","20240814","중개거래","서울 강남구, 서울 서초구"
"9228","서울특별시 강남구 역삼동","824-25","0824","0025","대우디오빌플러스","38.9600","202407","27","27,000","5","개인","개인","2004","강남대로84길 33","-","중개거래","서울 강남구, 서울 서초구"
"9229","서울특별시 서초구 서초동","1337-14","1337","0014","이즈타워","38.3600","202407","27","30,500","7","개인","개인","2006","사임당로 178","-","중개거래","서울 서초구"
"9230","서울특별시 강남구 역삼동","837-26","0837","0026","삼일프라자오피스텔","43.8000","202407","27","38,500","15","법인","개인","1992","도곡로1길 14","-","중개거래","서울 강남구"
"9231","서울특별시 동대문구 장안동","373-6","0373","0006","황금오피스텔","31.3500","202407","27","7,600","3","개인","개인","1997","장한로21길 11-11","-","중개거래","서울 동대문구"
"9232","서울특별시 송파구 문정동","639-5","0639","0005","힐스테이트에코송파","21.0640","202407","27","19,000","9","개인","개인","2017","정의로7길 13","-","중개거래","서울 송파구"
"9233","서울특별시 송파구 문정동","618","0618","0000","파크하비오","48.9600","202407","27","48,000","6","법인","개인",""," ","-","중개거래","서울 송파구"
"9234","서울특별시 강남구 수서동","716","0716","0000","사이룩스","38.0200","202407","27","24,000","4","개인","개인","2003","광평로 295","-","중개거래","서울 강남구"
"9235","서울특별시 마포구 상암동","1596","1596","0000","상암DMC푸르지오시티, S-City","20.3200","202407","27","21,000","11","개인","개인","2017","월드컵북로54길 25","-","중개거래","서울 마포구"
"9236","서울특별시 송파구 문정동","618","0618","0000","파크하비오","50.1100","202407","27","47,000","11","개인","개인",""," ","-","중개거래","서울 송파구"
"9237","서울특별시 송파구 문정동","618","0618","0000","파크하비오","48.9300","202407","27","48,500","10","개인","개인",""," ","-","중개거래","서울 송파구"
"9238","서울특별시 종로구 사직동","9","0009","0000","광화문 스페이스본","39.5400","202407","27","40,800","12","개인","개인","2008","사직로8길 4","-","중개거래","서울 종로구"
"9239","서울특별시 송파구 문정동","620","0620","0000","송파푸르지오시티","29.9900","202407","27","26,000","9","개인","개인","2013","새말로 62","-","중개거래","서울 송파구"
"9240","서울특별시 마포구 아현동","733","0733","0000","효성인텔리안","33.2800","202407","27","21,300","19","개인","개인","2005","마포대로 208","-","중개거래","서울 마포구"
"9241","서울특별시 강서구 등촌동","631","0631","0000","등촌동두산위브센티움","43.1100","202407","27","24,500","6","개인","개인","2004","양천로 564","-","중개거래","서울 강서구"
"9242","서울특별시 강서구 등촌동","628-18","0628","0018","트라비하우스","57.7600","202407","27","39,000","7","개인","개인","2005","화곡로68길 47","-","중개거래","서울 강서구"
"9243","서울특별시 성동구 도선동","2","0002","0000","왕십리역 요진 와이하우스","29.2800","202407","27","36,600","18","개인","개인","2022","고산자로 277","-","중개거래","서울 성동구"
"9244","서울특별시 강동구 강일동","675-1","0675","0001","강일타워","29.6500","202407","27","12,800","10","개인","개인","2011","아리수로93길 27","-","중개거래","서울 강동구"
"9245","서울특별시 구로구 오류동","46-1","0046","0001","이좋은집","29.4300","202407","27","11,800","15","개인","개인","2005","경인로20나길 30","-","중개거래","서울 구로구"
"9246","서울특별시 구로구 오류동","134-1","0134","0001","(134-1)","29.2600","202407","27","9,300","3","개인","개인","2001","오류로 86","-","중개거래","서울 구로구"
"9247","서울특별시 구로구 오류동","134-1","0134","0001","(134-1)","30.0300","202407","27","8,900","6","개인","개인","2001","오류로 86","-","중개거래","서울 구로구"
"9248","서울특별시 영등포구 당산동5가","9-3","0009","0003","당산역해링턴타워","26.5600","202407","27","24,000","12","개인","개인","2015"," ","-","중개거래","서울 영등포구"
"9249","서울특별시 영등포구 문래동3가","55-4","0055","0004","문래동메가트리움","99.5300","202407","27","99,000","22","개인","개인","2004","문래로26길 6","-","중개거래","서울 영등포구"
"9250","서울특별시 구로구 구로동","98-4","0098","0004","대림역 와이즈플레이스","29.6110","202407","27","13,000","7","개인","개인","2012","가마산로 268","-","중개거래","서울 구로구"
"9251","서울특별시 구로구 구로동","110-5","0110","0005","구로하우비","50.8800","202407","27","28,000","8","개인","개인","2004","구로중앙로28길 73","-","중개거래","서울 구로구"
"9252","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","19.9600","202407","27","17,400","8","개인","개인","2017"," ","-","중개거래","서울 강서구"
"9253","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","22.2000","202407","27","22,000","14","개인","개인","2017"," ","-","중개거래","서울 강서구"
"9254","서울특별시 강서구 마곡동","739-4","0739","0004","마곡 헤리움1차","24.0700","202407","27","15,150","12","개인","개인","2015","마곡서1로 115-1","-","중개거래","서울 강서구"
"9255","서울특별시 강남구 대치동","889-53","0889","0053","선릉역 롯데골드로즈오피스텔","32.0000","202407","27","23,000","16","개인","개인","2003","테헤란로64길 8","-","중개거래","서울 강남구"
"9256","서울특별시 강동구 강일동","677-4","0677","0004","유러피안하우스I","13.4400","202407","27","7,450","5","개인","개인","2013","아리수로91길 32","-","중개거래","서울 강동구"
"9257","서울특별시 강동구 천호동","425-3","0425","0003","천호역 한강 푸르지오시티","25.2400","202407","27","17,500","34","개인","개인","2015","구천면로 192","-","중개거래","서울 강동구"
"9258","서울특별시 송파구 신천동","11-4","0011","0004","잠실 푸르지오 월드마크","60.7500","202407","27","80,000","7","개인","개인","2013","올림픽로35가길 9","-","중개거래","서울 송파구"
"9259","서울특별시 광진구 군자동","473-1","0473","0001","(473-1)","18.0800","202407","27","19,000","7","개인","개인","2019","천호대로 530","-","중개거래","서울 광진구"
"9260","서울특별시 구로구 구로동","508-7","0508","0007","신성스카이뷰","42.4200","202407","26","24,800","3","개인","개인","2019","구로동로42길 50","-","직거래","-"
"9261","서울특별시 송파구 방이동","44-3","0044","0003","현대토픽스","63.3000","202407","26","37,000","9","법인","개인","2000","위례성대로 6","-","중개거래","서울 송파구"
"9262","서울특별시 동대문구 휘경동","258","0258","0000","리브인","29.9500","202407","26","28,000","9","개인","개인","2022","망우로21길 26","-","중개거래","서울 중랑구"
"9263","서울특별시 강남구 역삼동","831-40","0831","0040","역삼SK허브블루","28.1200","202407","26","20,000","8","개인","개인","2004","역삼로3길 7","-","중개거래","서울 강남구"
"9264","서울특별시 강남구 역삼동","708-26","0708","0026","에스케이허브 오피스텔","38.1100","202407","26","39,500","12","개인","법인","2004","선릉로 431","-","중개거래","서울 강남구"
"9265","서울특별시 서초구 서초동","1680-1","1680","0001","서초 아르누보씨티","28.2900","202407","26","21,700","15","개인","개인","2010","서초대로 357","-","중개거래","서울 서초구"
"9266","서울특별시 강남구 자곡동","662","0662","0000","강남 지웰홈스","25.1550","202407","26","18,500","8","법인","개인","2014","자곡로 204-5","-","중개거래","서울 강남구"
"9267","서울특별시 강서구 마곡동","773-3","0773","0003","힐스테이트에코동익","24.5700","202407","26","21,500","10","개인","개인","2017"," ","-","중개거래","서울 강서구"
"9268","서울특별시 서초구 서초동","1339","1339","0000","강남헤븐리치 더 골드 181","17.6848","202407","26","19,300","11","개인","개인","2018","강남대로49길 11","-","중개거래","서울 강남구, 서울 서초구"
"9269","서울특별시 서초구 서초동","1316-5","1316","0005","부띠크 모나코","103.7800","202407","26","210,000","14","법인","법인","2008","서초대로 397","-","중개거래","서울 서초구"
"9270","서울특별시 서초구 서초동","1623-3","1623","0003","피앤디 솔로빌","15.7600","202407","26","13,400","10","개인","개인","2005","서초중앙로 58","-","중개거래","서울 서초구"
"9271","서울특별시 영등포구 영등포동2가","94-259","0094","0259","(94-259)","21.2600","202407","26","18,000","2","법인","개인","2020","국회대로56길 30","-","직거래","-"
"9272","서울특별시 종로구 내수동","72","0072","0000","경희궁의 아침 3단지","37.5000","202407","26","30,500","14","개인","개인","2004","사직로8길 34","-","중개거래","서울 종로구"
"9273","서울특별시 강서구 화곡동","1161","1161","0000","강서 동도센트리움","18.9670","202407","26","9,500","19","개인","개인","2012","공항대로46길 28","-","중개거래","서울 강서구"
"9274","서울특별시 도봉구 창동","647-11","0647","0011","북한산현대홈시티","60.9700","202407","26","33,900","8","개인","개인","2005","도봉로104길 49-21","-","중개거래","서울 도봉구"
"9275","서울특별시 구로구 오류동","9-231","0009","0231","오류동 삼전솔하임","48.0810","202407","26","30,000","13","개인","개인","2020","경인로 187","-","중개거래","서울 구로구"
"9276","서울특별시 송파구 가락동","171","0171","0000","현진타워","44.4400","202407","26","30,800","5","개인","개인","2015","오금로44가길 13","-","중개거래","서울 송파구"
"9277","서울특별시 강동구 천호동","451-20","0451","0020","오피스텔 트레벨","26.3300","202407","26","12,900","13","개인","개인","2003","천호대로 1057","-","중개거래","서울 강동구"
"9278","서울특별시 강동구 천호동","449-49","0449","0049","힐탑프라자","20.4800","202407","26","9,200","8","개인","개인","1994","천호대로 1073","-","중개거래","서울 강동구"
"9279","서울특별시 영등포구 당산동5가","33-1","0033","0001","당산역 한강포스빌","30.4300","202407","26","20,000","15","개인","개인","2005","양평로 67","-","중개거래","서울 영등포구"
"9280","서울특별시 강동구 고덕동","210-1","0210","0001","고덕 센트럴 푸르지오","21.3800","202407","26","20,000","3","개인","개인","2020","고덕로 399","-","중개거래","서울 강동구"
"9281","서울특별시 영등포구 여의도동","17","0017","0000","여의도 the? 아일랜드 파크","158.2800","202407","26","178,000","2","개인","개인","2006","의사당대로 38","20240902","중개거래","서울 영등포구"
"9282","서울특별시 영등포구 여의도동","44-5","0044","0005","힐스테이트 여의도 파인루체","77.9300","202407","26","121,379","14","개인","법인","2023","여의대방로69길 19","-","중개거래","서울 영등포구"
"9283","서울특별시 영등포구 영등포동3가","17-3","0017","0003","더-위일 신세계","17.6600","202407","26","18,000","7","개인","개인","2020","영중로8길 15","-","직거래","-"
"9284","서울특별시 서대문구 합동","117","0117","0000","충정로대우디오빌","30.8600","202407","26","19,500","3","개인","개인","2006","서소문로 37","-","직거래","-"
"9285","서울특별시 서대문구 합동","117","0117","0000","충정로대우디오빌","30.8600","202407","26","21,500","3","개인","개인","2006","서소문로 37","-","직거래","-"
"9286","서울특별시 강동구 천호동","449-49","0449","0049","힐탑프라자","20.4800","202407","25","9,300","15","개인","개인","1994","천호대로 1073","-","중개거래","서울 강동구"
"9287","서울특별시 송파구 방이동","44-3","0044","0003","현대토픽스","36.8000","202407","25","25,529","6","법인","법인","2000","위례성대로 6","-","중개거래","서울 송파구"
"9288","서울특별시 송파구 방이동","44-3","0044","0003","현대토픽스","39.5600","202407","25","27,437","6","법인","법인","2000","위례성대로 6","-","중개거래","서울 송파구"
"9289","서울특별시 서초구 서초동","1600-7","1600","0007","동양라디안루키","20.5000","202407","25","14,200","10","개인","개인","2004","서초중앙로 49","-","중개거래","서울 강남구"
"9290","서울특별시 마포구 성산동","592-5","0592","0005","상암 우남퍼스트빌스타","16.6871","202407","25","15,000","19","개인","개인","2017","모래내로 5","-","중개거래","서울 마포구"
"9291","서울특별시 강남구 대치동","890-59","0890","0059","선릉역 롯데골드로즈2","44.4600","202407","25","41,500","14","개인","개인","2004","선릉로86길 31","-","중개거래","서울 강남구"
"9292","서울특별시 송파구 방이동","44-3","0044","0003","현대토픽스","63.3000","202407","25","43,011","6","법인","법인","2000","위례성대로 6","-","중개거래","서울 송파구"
"9293","서울특별시 동대문구 용두동","100-5","0100","0005","동대문 베네스트","24.5100","202407","25","17,000","14","개인","개인","2020","왕산로 92","-","직거래","-"
"9294","서울특별시 강서구 방화동","620-175","0620","0175","공항오피스텔","21.4200","202407","25","6,900","5","법인","개인","2001","방화동로1길 6","-","중개거래","서울 강서구"
"9295","서울특별시 용산구 문배동","8-5","0008","0005","용산 더힐 센트럴파크뷰","29.3100","202407","25","49,400","15","개인","개인","2022","청파로 205-6","-","중개거래","서울 용산구"
"9296","서울특별시 영등포구 여의도동","61-4","0061","0004","콤비빌딩","50.0200","202407","25","18,500","6","개인","개인","1994","63로 32","-","중개거래","서울 영등포구"
"9297","서울특별시 성동구 도선동","14","0014","0000","신한넥스텔","19.6290","202407","25","9,500","10","개인","개인","1998","고산자로 269","-","직거래","-"
"9298","서울특별시 은평구 불광동","281-22","0281","0022","디앤제이하우징 ","46.3800","202407","25","26,000","5","개인","법인","2016","불광로 50-9","-","중개거래","서울 은평구"
"9299","서울특별시 강북구 수유동","92-8","0092","0008","어반빌리움 수유","17.0100","202407","25","17,000","16","개인","개인","2021","도봉로 277","-","직거래","-"
"9300","서울특별시 강북구 수유동","92-8","0092","0008","어반빌리움 수유","17.0100","202407","25","17,000","16","개인","개인","2021","도봉로 277","-","직거래","-"
"9301","서울특별시 관악구 봉천동","870-12","0870","0012","에이스 에이-존","24.3100","202407","25","15,850","8","개인","개인","2005","남부순환로 1805","-","중개거래","서울 관악구"
"9302","서울특별시 강남구 역삼동","708-16","0708","0016","능현오피스텔","28.1000","202407","25","20,500","8","개인","개인","2004","선릉로89길 16","-","중개거래","서울 강남구"
"9303","서울특별시 강남구 역삼동","719-24","0719","0024","역삼역센트럴푸르지오시티","17.5730","202407","25","21,500","11","개인","개인","2019","언주로85길 32","-","중개거래","서울 강남구"
"9304","서울특별시 관악구 봉천동","875-10","0875","0010","예성 아이 라이프","21.0600","202407","25","11,800","10","개인","개인","2003","남부순환로 1798","-","중개거래","서울 관악구"
"9305","서울특별시 용산구 한강로1가","50-1","0050","0001","용산파크자이","37.2600","202407","25","43,000","33","개인","개인","2005","한강대로 205","-","중개거래","서울 용산구"
"9306","서울특별시 용산구 원효로1가","112-4","0112","0004","디아뜨 센트럴","25.5000","202407","25","17,800","4","개인","개인","2004","원효로 268","-","중개거래","서울 용산구"
"9307","서울특별시 도봉구 방학동","719-2","0719","0002","북한산현대렉시온오피스텔","27.7600","202407","25","13,000","12","개인","개인","2004","도봉로152길 16","-","중개거래","서울 도봉구"
"9308","서울특별시 송파구 방이동","44-3","0044","0003","현대토픽스","36.8000","202407","25","25,529","6","법인","법인","2000","위례성대로 6","-","중개거래","서울 송파구"
"9309","서울특별시 강서구 화곡동","1051-1","1051","0001","경동엠파이어시티 101동","16.1000","202407","25","10,500","11","개인","개인","2013","강서로 187","-","중개거래","서울 강서구"
"9310","서울특별시 송파구 방이동","44-3","0044","0003","현대토픽스","36.8000","202407","25","25,529","6","법인","법인","2000","위례성대로 6","-","중개거래","서울 송파구"
"9311","서울특별시 서대문구 합동","116","0116","0000","SK리쳄블","41.5700","202407","25","27,800","12","개인","개인","2005","서소문로 45","-","중개거래","서울 서대문구"
"9312","서울특별시 구로구 구로동","104-8","0104","0008","비즈트위트 레드","28.2200","202407","25","17,800","12","개인","개인","2016","가마산로 285","-","직거래","-"
"9313","서울특별시 구로구 구로동","685-204","0685","0204","근상프리즘팰리스","83.7600","202407","25","45,900","6","개인","개인","2008","구일로8길 6","-","중개거래","서울 구로구"
"9314","서울특별시 동대문구 장안동","313-8","0313","0008","르.메이에르장안타운7차","53.2900","202407","25","27,000","8","개인","개인","2005","장한로28가길 115","-","직거래","-"
"9315","서울특별시 영등포구 문래동3가","55-4","0055","0004","문래동메가트리움","99.5300","202407","25","91,000","25","개인","개인","2004","문래로26길 6","-","중개거래","서울 영등포구"
"9316","서울특별시 송파구 방이동","44-3","0044","0003","현대토픽스","36.8000","202407","25","25,529","6","법인","법인","2000","위례성대로 6","-","중개거래","서울 송파구"
"9317","서울특별시 관악구 신림동","529-11","0529","0011","효산 센터뷰","81.4100","202407","25","50,000","10","개인","개인","2015","난곡로66가길 17","-","직거래","-"
"9318","서울특별시 송파구 방이동","44-3","0044","0003","현대토픽스","39.5600","202407","25","27,437","6","법인","법인","2000","위례성대로 6","-","중개거래","서울 송파구"
"9319","서울특별시 성북구 동선동4가","295-4","0295","0004","벨라미아 오피스텔","21.0500","202407","25","12,700","3","개인","개인","2011","동소문로27길 31","-","중개거래","서울 성북구"
"9320","서울특별시 동대문구 휘경동","330","0330","0000","(330)","32.4100","202407","25","15,000","10","개인","개인","1999","이문로 22","-","중개거래","서울 동대문구"
"9321","서울특별시 도봉구 창동","338","0338","0000","창동신원리베르텔","32.7600","202407","25","14,000","5","개인","개인","2003","노해로 341","-","중개거래","서울 도봉구"
"9322","서울특별시 강서구 마곡동","773-3","0773","0003","힐스테이트에코동익","25.8900","202407","25","20,600","11","개인","개인","2017"," ","-","중개거래","서울 강서구"
"9323","서울특별시 영등포구 양평동2가","37-3","0037","0003","오목교투웨니퍼스트","28.6300","202407","24","27,000","10","개인","개인","2017","선유서로25길 19","-","직거래","-"
"9324","서울특별시 중구 을지로6가","23","0023","0000","타임캐슬 오피스텔","39.8800","202407","24","25,800","10","개인","법인","2004","을지로 254","-","중개거래","서울 중구"
"9325","서울특별시 구로구 오류동","59-20","0059","0020","칸타빌레5차","21.4700","202407","24","13,950","10","개인","개인","2019","경인로 224","-","중개거래","서울 구로구"
"9326","서울특별시 마포구 동교동","159-6","0159","0006","파라다이스텔","34.8600","202407","24","33,000","4","개인","개인","2003","양화로 157","-","중개거래","서울 마포구"
"9327","서울특별시 마포구 동교동","159-6","0159","0006","파라다이스텔","34.8600","202407","24","33,000","5","개인","개인","2003","양화로 157","-","중개거래","서울 마포구"
"9328","서울특별시 영등포구 당산동5가","9-3","0009","0003","당산역해링턴타워","23.9200","202407","24","21,300","16","개인","개인","2015"," ","-","중개거래","서울 영등포구"
"9329","서울특별시 마포구 합정동","473","0473","0000","마포 한강 2차 푸르지오","25.4900","202407","24","34,000","15","개인","개인","2016","월드컵로3길 14","-","중개거래","서울 마포구"
"9330","서울특별시 마포구 합정동","382-20","0382","0020","스퀘어리버뷰합정","21.2450","202407","24","32,000","12","개인","개인","2021","양화로 13","-","중개거래","서울 영등포구"
"9331","서울특별시 구로구 구로동","103-11","0103","0011","한솔로이젠트","58.5000","202407","24","27,000","5","개인","개인","2006","가마산로 265","-","중개거래","서울 구로구"
"9332","서울특별시 서대문구 대현동","56-119","0056","0119","SONG'S 8","19.8000","202407","24","13,800","8","개인","개인","2015","이화여대5길 12","-","중개거래","서울 마포구"
"9333","서울특별시 양천구 목동","916","0916","0000","현대하이페리온","137.3600","202407","24","249,000","34","개인","개인","2003","목동동로 257","-","중개거래","서울 양천구"
"9334","서울특별시 구로구 구로동","650-4","0650","0004","SK 허브수 ","37.5300","202407","24","20,700","15","개인","개인","2005","구일로10길 27","-","중개거래","서울 구로구"
"9335","서울특별시 강동구 강일동","677","0677","0000","강일 포디움","23.0905","202407","24","10,000","7","개인","개인","2016","아리수로91길 24-9","-","중개거래","서울 강동구"
"9336","서울특별시 도봉구 도봉동","62-1","0062","0001","도봉 엠블렘","18.9610","202407","24","10,000","3","개인","개인","2018"," ","-","중개거래","서울 도봉구"
"9337","서울특별시 영등포구 양평동6가","94","0094","0000","선유도역 더블파크 투웨니퍼스트","28.4200","202407","24","28,010","11","개인","개인","2020","양평로30길 38","-","직거래","-"
"9338","서울특별시 강남구 세곡동","616","0616","0000","강남 드림하이 오피스텔","42.4600","202407","24","45,000","7","개인","개인","2018"," ","-","중개거래","서울 강남구"
"9339","서울특별시 용산구 한강로2가","422","0422","0000","래미안 용산 더 센트럴","51.8400","202407","24","65,000","5","개인","개인","2017","한강대로 95","-","직거래","-"
"9340","서울특별시 송파구 가락동","98-7","0098","0007","(98-7)","35.2400","202407","24","11,950","8","개인","개인","1990","송파대로28길 13","-","중개거래","서울 도봉구, 서울 송파구"
"9341","서울특별시 금천구 가산동","235-49","0235","0049","더그린가산","67.0100","202407","24","60,996","2","법인","법인","2024","가산로3길 78","-","직거래","-"
"9342","서울특별시 금천구 가산동","235-49","0235","0049","더그린가산","73.7500","202407","24","67,912","2","법인","법인","2024","가산로3길 78","-","직거래","-"
"9343","서울특별시 금천구 가산동","235-49","0235","0049","더그린가산","73.7500","202407","24","67,912","2","법인","법인","2024","가산로3길 78","-","직거래","-"
"9344","서울특별시 금천구 가산동","235-49","0235","0049","더그린가산","67.0100","202407","24","62,036","2","법인","법인","2024","가산로3길 78","-","직거래","-"
"9345","서울특별시 금천구 가산동","235-49","0235","0049","더그린가산","67.0100","202407","24","62,036","3","법인","법인","2024","가산로3길 78","-","직거래","-"
"9346","서울특별시 동작구 노량진동","56-11","0056","0011","태영 오피스텔","14.4470","202407","24","10,500","5","기타","기타","2015","장승배기로30길 6-7","-","중개거래","서울 동작구"
"9347","서울특별시 금천구 가산동","235-49","0235","0049","더그린가산","73.7500","202407","24","69,004","3","법인","법인","2024","가산로3길 78","-","직거래","-"
"9348","서울특별시 금천구 가산동","235-49","0235","0049","더그린가산","73.7500","202407","24","69,004","3","법인","법인","2024","가산로3길 78","-","직거래","-"
