"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-02-01 ~ 2025-03-01"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"2460","전북특별자치도 전주시 덕진구 금암동","1***","다가구","8m미만","498.09","302.30","202502","11","59,500","개인","개인","2001","매봉7길","-","직거래","-"
"2461","경기도 성남시 수정구 태평동","6***","다가구","8m미만","143.45","68.80","202502","11","57,500","개인","개인","1987","성남대로","-","중개거래","경기 성남시 수정구"
"2462","충청남도 공주시 탄천면 국동리","1**","단독","8m미만","98.58","780.00","202502","11","13,479","개인","개인","1994","국사봉로","-","중개거래","세종"
"2463","충청북도 단양군 대강면 당동리","1**","단독","8m미만","29.64","202.00","202502","11","5,000","개인","개인","1957","단양로","-","직거래","-"
"2464","충청북도 괴산군 문광면 방성리","3*","단독","8m미만","46.00","363.00","202502","11","2,800","개인","개인","2011","방성길","-","직거래","-"
"2465","제주특별자치도 제주시 한경면 고산리","1**","단독","12m미만","33.12","158.89","202502","10","14,500","개인","개인","2024","고락로","-","직거래","-"
"2466","제주특별자치도 제주시 한경면 고산리","1**","단독","12m미만","33.12","158.89","202502","10","14,000","개인","개인","2024","고락로","-","직거래","-"
"2467","제주특별자치도 제주시 한경면 고산리","1**","단독","12m미만","33.12","158.89","202502","10","14,000","개인","개인","2024","고락로","-","직거래","-"
"2468","제주특별자치도 제주시 한경면 고산리","1**","단독","12m미만","33.12","158.89","202502","10","14,500","개인","개인","2024","고락로","-","직거래","-"
"2469","제주특별자치도 제주시 한경면 고산리","1**","단독","12m미만","33.12","158.89","202502","10","14,000","개인","개인","2024","고락로","-","직거래","-"
"2470","제주특별자치도 제주시 한경면 고산리","1**","단독","12m미만","33.12","158.89","202502","10","14,500","개인","개인","2024","고락로","-","직거래","-"
"2471","제주특별자치도 제주시 한경면 고산리","1**","단독","12m미만","33.12","158.89","202502","10","14,000","개인","개인","2024","고락로","-","직거래","-"
"2472","제주특별자치도 제주시 한경면 고산리","1**","단독","12m미만","33.12","158.89","202502","10","14,500","개인","개인","2024","고락로","-","직거래","-"
"2473","대구광역시 달서구 두류동","8**","단독","8m미만","18.81","43.00","202502","10","3,000","개인","개인","1984","두류6길","-","중개거래","대구 달서구"
"2474","제주특별자치도 제주시 구좌읍 동복리","1***","단독","8m미만","95.69","199.00","202502","10","26,000","개인","개인","1983","동복로2길","-","직거래","-"
"2475","인천광역시 중구 운남동","3**","단독","8m미만","259.00","659.00","202502","10","58,000","개인","개인","2008","운중로48번길","-","중개거래","인천 중구"
"2476","인천광역시 미추홀구 용현동","4**","단독","8m미만","54.31","119.00","202502","10","18,000","기타","개인","1970","인주대로132번길","20250304","중개거래","인천 미추홀구"
"2477","광주광역시 광산구 월곡동","5**","다가구","8m미만","172.61","200.20","202502","10","20,700","개인","개인","1992","월곡로71번길","-","직거래","-"
"2478","광주광역시 광산구 신가동","9**","단독","12m미만","356.51","207.80","202502","10","41,000","개인","개인","2004","수등로243번길","20250213","중개거래","광주 광산구"
"2479","광주광역시 광산구 신가동","9**","단독","12m미만","356.51","207.80","202502","10","41,000","개인","개인","2004","수등로243번길","-","중개거래","광주 광산구"
"2480","경상남도 남해군 고현면 갈화리","5**","단독","8m미만","23.14","242.60","202502","10","3,000","개인","개인","1940","남서대로2980번길","20250210","중개거래","경남 남해군"
"2481","경상남도 남해군 고현면 갈화리","5**","단독","8m미만","23.14","242.60","202502","10","3,000","개인","개인","1940","남서대로2980번길","-","중개거래","경남 남해군"
"2482","전라남도 나주시 다시면 가흥리","2**","단독","8m미만","89.56","711.00","202502","10","10,500","개인","개인","1996","무숙로","-","직거래","-"
"2483","인천광역시 미추홀구 용현동","4**","단독","8m미만","54.31","119.00","202502","10","18,000","기타","개인","1970","인주대로132번길","-","중개거래","인천 미추홀구"
"2484","제주특별자치도 제주시 한림읍 옹포리","3**","단독","8m미만","44.67","142.00","202502","10","13,000","개인","개인","1983","옹포5길","-","중개거래","제주 제주시"
"2485","경상남도 하동군 금성면 갈사리","9**","단독","12m미만","66.15","373.00","202502","10","6,000","개인","개인","1989","내도청도길","-","중개거래","경남 진주시"
"2486","경상남도 합천군 용주면 손목리","3**","단독","8m미만","109.60","321.00","202502","10","5,000","개인","개인","1999","손목2길","-","직거래","-"
"2487","경상남도 산청군 차황면 부리","3**","단독","12m미만","99.00","189.00","202502","10","10,500","개인","개인","2005","친환경로","-","중개거래","경남 진주시"
"2488","인천광역시 남동구 만수동","9**","단독","25m미만","184.03","128.30","202502","10","42,000","개인","개인","1994","하촌서로","-","직거래","-"
"2489","충청북도 청주시 서원구 성화동","8**","다가구","12m미만","399.62","227.80","202502","10","70,500","개인","개인","2012","구룡산로51번다길","-","중개거래","충북 청주시 흥덕구"
"2490","경상남도 합천군 가야면 황산리","1**","단독","8m미만","62.81","519.00","202502","10","11,800","개인","개인","1964","황산1길","-","직거래","-"
"2491","경상남도 거창군 가조면 일부리","6**","단독","8m미만","99.45","859.00","202502","10","17,750","개인","개인","1994","부산1길","-","직거래","-"
"2492","광주광역시 동구 산수동","5**","다가구","8m미만","345.60","218.20","202502","10","25,500","개인","개인","1995","밤실로136번길","-","직거래","-"
"2493","전라남도 해남군 삼산면 구림리","8**","단독","8m미만","85.25","660.00","202502","10","12,000","개인","개인","2009","매정길","-","직거래","-"
"2494","인천광역시 강화군 하점면 삼거리","1*","단독","-","84.89","412.00","202502","10","27,000","개인","개인","2025","고려산로181번길","-","중개거래","인천 강화군"
"2495","경상북도 영주시 이산면 신암리","1***","단독","8m미만","62.10","509.00","202502","10","1,900","개인","개인","1900","한성로","-","직거래","-"
"2496","경기도 안양시 만안구 안양동","2**","단독","8m미만","40.33","106.00","202502","10","25,600","법인","개인","1970","덕천로","-","중개거래","경기 안양시 만안구"
"2497","전북특별자치도 전주시 완산구 남노송동","1**","단독","12m미만","59.46","174.00","202502","10","9,500","개인","개인","1979","마당재2길","-","중개거래","전북 전주시 완산구"
"2498","전북특별자치도 전주시 완산구 남노송동","1**","단독","12m미만","59.46","245.00","202502","10","11,500","개인","개인","1979","마당재2길","20250310","중개거래","전북 전주시 완산구"
"2499","충청남도 서천군 서면 도둔리","9**","단독","8m미만","116.59","553.00","202502","10","17,000","개인","개인","2003","서인로403번길","-","직거래","-"
"2500","인천광역시 옹진군 자월면 자월리","1***","다가구","8m미만","229.60","599.00","202502","10","27,300","개인","개인","2010","자월서로343번길","-","직거래","-"
"2501","경상남도 진주시 판문동","8**","단독","8m미만","182.55","266.00","202502","10","32,000","개인","개인","2017","판문로422번길","-","중개거래","경남 진주시"
"2502","전북특별자치도 전주시 덕진구 여의동","1***","단독","8m미만","113.70","360.00","202502","10","18,500","개인","개인","2000","화개길","-","중개거래","전북 전주시 덕진구"
"2503","광주광역시 남구 임암동","8**","단독","25m미만","444.69","299.60","202502","10","135,000","개인","법인","2019","효천3로","-","직거래","-"
"2504","경기도 양평군 용문면 삼성리","2**","단독","8m미만","104.00","199.00","202502","10","25,300","개인","개인","2018","용문로164번길","-","중개거래","경기 양평군"
"2505","충청북도 제천시 송학면 시곡리","1***","단독","8m미만","96.99","576.00","202502","10","17,700","개인","개인","2013","시곡포전로1길","-","중개거래","충북 제천시"
"2506","전북특별자치도 부안군 주산면 백석리","1**","단독","8m미만","106.98","347.00","202502","10","6,000","개인","개인","1965","홍해송천길","-","직거래","-"
"2507","전라남도 화순군 동면 경치리","4**","단독","8m미만","64.24","509.00","202502","10","19,200","개인","개인","1945","경현길","-","중개거래","전남 화순군"
"2508","충청북도 청주시 상당구 미원면 쌍이리","2**","단독","8m미만","40.00","543.00","202502","10","6,500","개인","개인","1900","쌍이길","-","직거래","-"
"2509","전북특별자치도 임실군 신평면 호암리","1**","단독","8m미만","196.73","512.00","202502","10","13,000","개인","개인","","호암3길","-","직거래","-"
"2510","경상남도 창원시 진해구 숭인동","2*","단독","25m이상","20.83","29.80","202502","10","5,000","개인","개인","1954","태평로34번길","-","중개거래","경남 창원시 진해구"
"2511","경기도 양평군 서종면 정배리","3**","다가구","8m미만","195.72","1008.00","202502","10","46,000","개인","개인","2006","화서로","-","중개거래","경기 양평군"
"2512","충청남도 부여군 석성면 비당리","2**","단독","8m미만","41.65","350.00","202502","10","7,270","개인","개인","1971","비당로319번길","-","중개거래","충남 공주시, 충남 부여군"
"2513","서울특별시 동대문구 전농동","6**","단독","8m미만","23.34","20.00","202502","10","42,000","개인","개인","1979","전농로31나길","-","중개거래","서울 동대문구"
"2514","강원특별자치도 강릉시 교동","1***","다가구","12m미만","277.20","192.40","202502","10","57,000","개인","개인","2013","하슬라로232번길","20250319","중개거래","강원 강릉시"
"2515","전북특별자치도 무주군 무풍면 은산리","3**","단독","8m미만","88.16","513.00","202502","10","10,700","개인","개인","2014","오무실로","-","직거래","-"
"2516","경상북도 의성군 봉양면 분토리","7**","단독","8m미만","38.00","340.00","202502","10","5,000","개인","개인","1939","분토2길","-","직거래","-"
"2517","충청북도 영동군 상촌면 물한리","7**","단독","8m미만","28.36","182.00","202502","10","3,500","개인","개인","1990","물한5길","-","직거래","-"
"2518","경상북도 구미시 진평동","1***","다가구","12m미만","658.32","384.30","202502","10","88,000","개인","개인","2011","진평2길","-","직거래","-"
"2519","경상북도 구미시 상모동","1*","다가구","12m미만","652.44","364.30","202502","10","90,000","개인","개인","2012","상사서로9길","-","직거래","-"
"2520","충청남도 공주시 사곡면 호계리","3**","단독","8m미만","54.00","283.00","202502","10","10,000","개인","개인","2017","마곡사로","-","직거래","-"
"2521","전북특별자치도 완주군 비봉면 소농리","6**","단독","8m미만","79.15","552.00","202502","10","18,424","개인","개인","2015","원소농길","-","중개거래","전북 완주군"
"2522","전북특별자치도 완주군 구이면 원기리","6**","단독","8m미만","195.40","546.00","202502","10","58,000","개인","개인","2016","구이로","-","중개거래","전북 전주시 완산구"
"2523","경상북도 청송군 부남면 하속리","2**","단독","8m미만","38.36","256.00","202502","10","3,131","개인","개인","2018","촌마길","20250508","직거래","-"
"2524","전북특별자치도 완주군 구이면 광곡리","3**","단독","8m미만","130.21","558.00","202502","10","16,750","개인","개인","2000","난산평촌로","-","중개거래","전북 완주군"
"2525","전북특별자치도 김제시 교동","2**","단독","25m이상","80.10","407.00","202502","10","12,000","개인","개인","1993","벽지산로","-","직거래","-"
"2526","경상북도 안동시 안기동","1**","단독","8m미만","31.87","102.00","202502","10","5,300","개인","개인","1975","한화4길","20250324","중개거래","경북 안동시"
"2527","전북특별자치도 완주군 봉동읍 장기리","4**","단독","8m미만","83.68","324.00","202502","10","4,700","개인","개인","1990","학다리길","-","직거래","-"
"2528","경상북도 안동시 용상동","1***","다가구","12m미만","343.30","212.60","202502","10","21,300","개인","개인","1995","전거리7길","-","중개거래","경북 안동시"
"2529","충청남도 금산군 남이면 하금리","4**","단독","8m미만","76.04","450.70","202502","10","8,000","개인","개인","1954","신대길","-","중개거래","충남 금산군"
"2530","전북특별자치도 김제시 금산면 성계리","6**","단독","8m미만","48.60","247.00","202502","10","2,200","개인","개인","1993","원평9길","-","직거래","-"
"2531","전북특별자치도 김제시 성덕면 대석리","8**","단독","8m미만","93.36","338.00","202502","10","9,500","개인","개인","1997","신평로","-","직거래","-"
"2532","경상북도 경주시 사정동","1**","단독","25m이상","19.00","247.00","202502","10","38,250","개인","개인","1954","금성로","-","직거래","-"
"2533","경상북도 영덕군 강구면 금호리","7**","단독","8m미만","73.71","142.00","202502","10","9,500","개인","개인","1993","금호길","-","직거래","-"
"2534","전북특별자치도 남원시 주천면 용담리","2**","단독","8m미만","84.37","356.00","202502","10","7,300","개인","개인","1992","용담1길","-","직거래","-"
"2535","경상북도 영덕군 창수면 보림리","3**","단독","8m미만","32.50","170.00","202502","10","1,000","개인","개인","2008","오서로","-","직거래","-"
"2536","전북특별자치도 남원시 운봉읍 장교리","4**","단독","8m미만","75.00","273.80","202502","10","6,000","개인","개인","1993","연동길","-","중개거래","전북 남원시"
"2537","전북특별자치도 정읍시 영원면 장재리","2**","단독","8m미만","66.10","313.00","202502","10","3,700","개인","개인","1994","장재1길","20250424","중개거래","전북 전주시 완산구"
"2538","전라남도 순천시 인제동","2*","단독","8m미만","33.06","108.00","202502","10","5,000","개인","개인","1989","우석4길","-","직거래","-"
"2539","전라남도 순천시 연향동","1***","다가구","12m미만","334.16","223.00","202502","10","72,300","개인","개인","2013","팔마5길","-","중개거래","전남 순천시"
"2540","충청북도 청주시 청원구 오창읍 창리","9*","다가구","8m미만","581.97","363.00","202502","10","150,700","법인","법인","2023","창리1길","20250211","직거래","-"
"2541","충청북도 영동군 상촌면 궁촌리","4**","단독","8m미만","178.71","1354.00","202502","10","12,300","개인","개인","1990","하궁촌1길","-","중개거래","충북 영동군"
"2542","충청남도 공주시 반포면 마암리","*","단독","8m미만","189.56","980.00","202502","10","60,000","개인","개인","2005","마티고개로","-","직거래","-"
"2543","경상북도 고령군 덕곡면 노리","5**","단독","8m미만","58.28","330.00","202502","10","13,800","개인","개인","2021","덕운로","-","중개거래","경북 성주군"
"2544","경기도 남양주시 수동면 운수리","3**","단독","8m미만","131.55","273.00","202502","10","27,500","개인","개인","1995","당두평로22번길","-","중개거래","경기 남양주시"
"2545","전라남도 영광군 군남면 포천리","2**","단독","8m미만","19.80","225.00","202502","10","1,500","개인","개인","1960","포천길1길","-","직거래","-"
"2546","충청북도 옥천군 군서면 금산리","2**","단독","8m미만","113.69","593.00","202502","10","29,000","개인","개인","2023","장령산로","20250325","중개거래","충북 옥천군"
"2547","전라남도 목포시 죽동","6*","단독","8m미만","57.85","86.00","202502","10","2,000","개인","개인","1955","마인계터로27번길","-","직거래","-"
"2548","경상북도 포항시 남구 송도동","4**","단독","8m미만","63.21","167.60","202502","10","6,500","개인","개인","1977","송림로103번길","-","직거래","-"
"2549","경상북도 김천시 개령면 황계리","1***","단독","8m미만","117.29","407.00","202502","10","8,600","개인","개인","1900","오송안길","-","직거래","-"
"2550","강원특별자치도 인제군 기린면 진동리","8**","단독","8m미만","87.40","660.00","202502","10","12,000","개인","개인","1994","꿩밭길","-","직거래","-"
"2551","충청남도 서천군 서천읍 군사리","4**","단독","8m미만","19.80","188.00","202502","10","4,500","개인","개인","1936","서천향교길","-","직거래","-"
"2552","충청북도 옥천군 군서면 금산리","2**","단독","8m미만","113.69","593.00","202502","10","29,000","개인","개인","2023","장령산로","-","중개거래","충북 옥천군"
"2553","강원특별자치도 양구군 양구읍 하리","9*","단독","12m미만","58.47","116.00","202502","10","10,000","개인","개인","2002","비봉로","-","직거래","-"
"2554","서울특별시 구로구 개봉동","1**","단독","8m미만","147.57","136.00","202502","10","64,000","개인","개인","1973","경인로33길","20250211","중개거래","서울 구로구"
"2555","서울특별시 구로구 개봉동","1**","단독","8m미만","147.57","136.00","202502","10","64,000","개인","개인","1973","경인로33길","-","중개거래","서울 구로구, 서울 금천구"
"2556","서울특별시 금천구 시흥동","8**","다가구","8m미만","246.78","187.90","202502","10","102,000","기타","개인","1991","독산로24라길","-","중개거래","서울 금천구"
"2557","서울특별시 금천구 시흥동","8**","다가구","8m미만","326.88","201.40","202502","10","121,000","개인","개인","1993","독산로24라길","-","중개거래","서울 금천구"
"2558","경상북도 예천군 유천면 화지리","2**","단독","8m미만","92.24","241.00","202502","10","2,800","개인","개인","1992","화지2길","-","직거래","-"
"2559","강원특별자치도 철원군 갈말읍 강포리","3**","단독","8m미만","100.14","619.00","202502","10","10,700","개인","개인","1979","강포3길","-","직거래","-"
"2560","경기도 양평군 양평읍 백안리","6**","단독","8m미만","161.91","827.00","202502","10","97,000","개인","개인","2021","삼산길29번길","-","중개거래","경기 양평군"
"2561","경상북도 예천군 지보면 마전리","4**","단독","8m미만","82.90","439.00","202502","10","6,000","개인","개인","1979","지보로","-","직거래","-"
"2562","경상북도 예천군 은풍면 은산리","2**","단독","8m미만","78.78","570.00","202502","10","6,900","개인","개인","1975","은풍로","-","중개거래","경북 예천군"
"2563","서울특별시 영등포구 대림동","1***","다가구","8m미만","199.35","126.00","202502","10","94,022","공공기관","개인","1992","대림로7가길","-","직거래","-"
"2564","강원특별자치도 정선군 북평면 북평리","3**","다가구","8m미만","98.70","529.00","202502","10","18,000","개인","개인","2010","탑골길","-","직거래","-"
"2565","경기도 파주시 월롱면 덕은리","9*","단독","8m미만","130.63","361.00","202502","10","33,500","개인","개인","2019","월롱초교길","-","중개거래","경기 고양시 일산서구, 서울 마포구"
"2566","경기도 파주시 탄현면 법흥리","1***","다가구","8m미만","278.80","185.40","202502","10","51,000","개인","개인","2007","약산골길","-","직거래","-"
"2567","충청북도 영동군 양강면 죽촌리","7**","단독","8m미만","101.94","2486.00","202502","10","11,280","개인","개인","1990","죽촌산막길","-","중개거래","충북 영동군"
"2568","경상북도 봉화군 상운면 하눌리","1*","단독","8m미만","74.57","500.00","202502","10","10,000","개인","개인","2020","하눌로","-","직거래","-"
"2569","충청북도 충주시 교현동","5**","단독","8m미만","61.44","146.12","202502","10","6,500","개인","개인","1967","예성9길","-","중개거래","충북 충주시"
"2570","경기도 연천군 중면 횡산리","2**","단독","8m미만","99.00","539.00","202502","10","4,000","개인","개인","2009","군중로","-","중개거래","경기 연천군"
"2571","경상북도 울진군 매화면 매화리","1***","단독","8m미만","52.50","180.00","202502","10","5,100","개인","개인","1965","매화2길","-","직거래","-"
"2572","충청북도 영동군 용화면 용화리","7**","단독","8m미만","36.09","119.00","202502","10","1,200","개인","개인","1990","용화양강로","-","직거래","-"
"2573","경기도 광주시 직동","*","단독","8m미만","135.07","331.00","202502","10","58,367","개인","법인","2022","고불로306번길","-","중개거래","경기 광주시"
"2574","강원특별자치도 횡성군 갑천면 전촌리","*","단독","8m미만","235.12","957.00","202502","10","20,050","개인","개인","2012","어답산로","-","중개거래","강원 횡성군"
"2575","경기도 이천시 창전동","4**","단독","8m미만","92.52","130.10","202502","10","28,500","개인","개인","1984","영창로227번길","-","중개거래","경기 이천시"
"2576","경기도 이천시 창전동","4**","단독","8m미만","92.52","130.10","202502","10","28,500","개인","개인","1984","영창로227번길","20250306","중개거래","경기 이천시"
"2577","경기도 이천시 설성면 장천리","6*","단독","8m미만","52.00","301.00","202502","10","6,300","개인","개인","1998","설성로207번길","-","직거래","-"
"2578","강원특별자치도 홍천군 서면 모곡리","1***","단독","8m미만","96.50","506.00","202502","10","15,000","개인","개인","2011","모곡로","20250421","중개거래","강원 홍천군"
"2579","부산광역시 영도구 청학동","1**","단독","8m미만","33.00","22.00","202502","10","1,200","개인","개인","","태종로352번길","-","직거래","-"
"2580","강원특별자치도 강릉시 연곡면 영진리","3**","다가구","8m미만","57.24","131.00","202502","10","6,000","개인","개인","1987","영진2길","-","직거래","-"
"2581","경기도 남양주시 별내동","8**","다가구","25m미만","501.04","255.30","202502","10","192,000","개인","개인","2013","덕송2로10번길","-","중개거래","경기 구리시"
"2582","경기도 과천시 문원동","1**","단독","8m미만","95.70","132.00","202502","10","64,000","개인","개인","1981","문원청계2길","-","직거래","-"
"2583","충청남도 논산시 광석면 천동리","6**","단독","8m미만","96.15","380.00","202502","10","4,200","개인","개인","1999","사계로","-","직거래","-"
"2584","부산광역시 해운대구 반여동","1***","다가구","12m미만","164.17","59.50","202502","10","6,000","법인","개인","1993","재반로226번길","-","중개거래","부산 해운대구"
"2585","경기도 여주시 가남읍 양귀리","3**","단독","8m미만","92.32","615.00","202502","10","13,000","개인","개인","1999","양귀1길","-","직거래","-"
"2586","경상북도 포항시 남구 오천읍 문덕리","1*","단독","8m미만","70.53","225.00","202502","10","23,500","개인","개인","2021","해병로325번길","-","중개거래","경북 포항시 남구"
"2587","충청남도 부여군 석성면 비당리","2**","단독","8m미만","41.65","350.00","202502","10","7,270","개인","개인","1971","비당로319번길","20250305","중개거래","충남 부여군"
"2588","충청남도 논산시 강경읍 산양리","2**","단독","8m미만","99.18","251.00","202502","10","17,000","개인","법인","1970","잣디길","-","직거래","-"
"2589","경상남도 밀양시 단장면 구천리","2***","다가구","8m미만","109.20","873.00","202502","10","18,000","개인","개인","2012","구천2길","-","중개거래","경남 밀양시"
"2590","부산광역시 강서구 성북동","1**","단독","8m미만","50.05","260.00","202502","10","30,000","개인","법인","2022","선창길","-","직거래","-"
"2591","경기도 여주시 가남읍 신해리","3**","단독","8m미만","150.68","342.00","202502","10","44,900","개인","법인","2025","신해1길","-","직거래","-"
"2592","경기도 의정부시 가능동","6**","단독","8m미만","191.67","114.00","202502","10","30,000","개인","개인","1988","가능로85번길","-","직거래","-"
"2593","경상남도 거제시 일운면 구조라리","3**","단독","8m미만","117.21","211.80","202502","10","15,000","개인","개인","2006","구조라로6길","-","직거래","-"
"2594","경상남도 거제시 거제면 동상리","6**","단독","12m미만","51.20","186.10","202502","10","8,900","개인","개인","1973","동상명진길","20250318","중개거래","경남 거제시"
"2595","경상남도 거제시 거제면 동상리","6**","단독","12m미만","51.20","186.10","202502","10","8,900","개인","개인","1973","동상명진길","-","중개거래","경남 거제시"
"2596","제주특별자치도 서귀포시 안덕면 덕수리","1***","단독","8m미만","99.09","486.00","202502","10","35,800","개인","개인","2020","화순서서로","-","중개거래","제주 서귀포시"
"2597","제주특별자치도 서귀포시 안덕면 덕수리","1***","단독","8m미만","99.09","527.32","202502","10","36,000","개인","개인","2020","화순서서로","20250211","중개거래","제주 서귀포시"
"2598","충청남도 부여군 규암면 진변리","3*","단독","8m미만","82.00","225.00","202502","10","3,000","개인","개인","1999","진변로","-","직거래","-"
"2599","대구광역시 동구 효목동","3**","단독","12m미만","74.81","203.00","202502","10","13,000","개인","개인","1976","효목로13길","-","직거래","-"
"2600","충청북도 음성군 음성읍 사정리","3*","단독","8m미만","114.32","550.00","202502","10","26,600","개인","개인","2022","사정길223번길","-","중개거래","충북 증평군"
"2601","전라남도 나주시 세지면 죽동리","6*","단독","8m미만","360.38","1349.00","202502","10","7,670","개인","개인","1989","죽동길","-","직거래","-"
"2602","경상남도 의령군 칠곡면 내조리","3**","단독","8m미만","87.23","638.00","202502","10","18,000","개인","개인","2014","자굴산로","-","직거래","-"
"2603","대전광역시 대덕구 갈전동","2**","단독","8m미만","84.36","267.00","202502","10","8,000","개인","개인","1981","대청호수로","-","직거래","-"
"2604","대전광역시 대덕구 덕암동","*","다가구","12m미만","506.71","288.10","202502","10","103,500","개인","개인","2019","덕암북로70번길","-","중개거래","대전 대덕구"
"2605","전라남도 나주시 반남면 신촌리","5**","단독","8m미만","103.00","629.70","202502","10","6,000","개인","개인","1975","신촌평촌길","-","직거래","-"
"2606","경기도 김포시 하성면 석탄리","2**","단독","8m미만","99.12","301.00","202502","10","27,000","개인","개인","1998","오정동로","-","중개거래","경기 김포시"
"2607","대구광역시 남구 대명동","2***","다가구","8m미만","75.72","70.10","202502","10","16,000","개인","개인","1992","명덕로18길","-","직거래","-"
"2608","대구광역시 남구 대명동","6**","단독","8m미만","98.31","205.30","202502","10","30,000","개인","개인","1978","앞산순환로79길","-","중개거래","대구 남구"
"2609","대구광역시 남구 대명동","6**","단독","8m미만","98.31","205.30","202502","10","30,500","개인","개인","1978","앞산순환로79길","20250325","중개거래","대구 남구"
"2610","경기도 광주시 초월읍 도평리","1**","단독","-","195.09","230.00","202502","10","59,800","개인","법인","2023","도평길110번길","-","직거래","-"
"2611","대구광역시 수성구 상동","1**","단독","8m미만","36.96","109.00","202502","10","18,000","개인","개인","1974","수성로","-","직거래","-"
"2612","제주특별자치도 제주시 한경면 고산리","1**","단독","12m미만","33.12","176.37","202502","10","14,000","개인","개인","2024","고락로","-","직거래","-"
"2613","제주특별자치도 제주시 한경면 고산리","1**","단독","12m미만","33.12","176.37","202502","10","14,000","개인","개인","2024","고락로","-","직거래","-"
"2614","제주특별자치도 제주시 한경면 고산리","1**","단독","12m미만","33.12","176.37","202502","10","14,000","개인","개인","2024","고락로","-","직거래","-"
"2615","경상남도 양산시 삼호동","8**","다가구","12m미만","396.18","217.30","202502","10","54,000","개인","개인","2015","삼호동부2길","-","중개거래","경남 양산시"
"2616","제주특별자치도 제주시 한경면 고산리","1**","단독","12m미만","33.12","176.37","202502","10","14,000","개인","개인","2024","고락로","-","직거래","-"
"2617","제주특별자치도 제주시 한경면 고산리","1**","단독","12m미만","33.12","158.89","202502","10","14,000","개인","개인","2024","고락로","-","직거래","-"
"2618","제주특별자치도 제주시 한경면 고산리","1**","단독","12m미만","33.12","176.37","202502","10","14,000","개인","개인","2024","고락로","-","직거래","-"
"2619","충청남도 당진시 송악읍 복운리","1***","다가구","12m미만","690.70","295.10","202502","09","65,300","개인","개인","2007","신복운로7길","-","중개거래","충남 당진시"
"2620","경기도 여주시 점동면 뇌곡리","1**","단독","8m미만","101.26","591.00","202502","09","7,000","개인","개인","1999","세거리길","-","직거래","-"
"2621","충청북도 청주시 흥덕구 봉명동","1***","다가구","8m미만","386.85","215.30","202502","09","56,500","개인","개인","2012","과상미로10번길","-","중개거래","충북 청주시 흥덕구"
"2622","서울특별시 동대문구 이문동","1**","다가구","8m미만","209.32","96.00","202502","09","120,000","개인","개인","1997","외대역동로27길","-","중개거래","서울 동대문구"
"2623","경상남도 거제시 능포동","5**","단독","12m미만","672.89","345.00","202502","09","61,000","개인","개인","2016","능포로15길","-","중개거래","경남 김해시"
"2624","경상남도 함양군 지곡면 남효리","1**","단독","8m미만","93.71","249.00","202502","09","13,800","개인","개인","2014","남효중방로","-","직거래","-"
"2625","경상남도 산청군 삼장면 덕교리","1**","단독","8m미만","145.30","717.00","202502","09","16,000","개인","개인","2016","친환경로564번길","-","중개거래","경남 진주시"
"2626","인천광역시 남동구 간석동","6*","단독","8m미만","230.38","131.70","202502","09","29,500","개인","개인","1991","풀무로26번길","-","중개거래","인천 남동구"
"2627","경상남도 합천군 용주면 봉기리","7**","단독","8m미만","90.45","583.00","202502","09","6,200","개인","개인","2006","봉기길","-","직거래","-"
"2628","부산광역시 수영구 민락동","2*","다가구","8m미만","539.09","250.90","202502","09","155,000","개인","개인","2018","민락본동로31번길","-","중개거래","부산 수영구"
"2629","제주특별자치도 제주시 애월읍 광령리","3***","단독","8m미만","99.09","469.00","202502","09","23,500","개인","개인","1995","광령서길","-","직거래","-"
"2630","경기도 수원시 장안구 조원동","7**","단독","12m미만","162.48","213.10","202502","09","58,000","개인","개인","1984","금당로10번길","-","중개거래","경기 수원시 장안구"
"2631","경상남도 창원시 마산합포구 산호동","2*","다가구","12m미만","140.22","142.10","202502","09","29,000","개인","개인","2012","산호시장길","-","직거래","-"
"2632","경기도 평택시 비전동","7**","단독","12m미만","247.86","152.40","202502","09","30,000","개인","개인","1991","어인남로16번길","-","중개거래","경기 평택시"
"2633","대전광역시 동구 성남동","4**","다가구","12m미만","412.60","276.20","202502","09","156,000","개인","개인","2023","계족로382번길","-","중개거래","대전 동구"
